[LOG] Escribiendo logs en: outputs/lstm_summary_line_cls\log\train_20250831-223837.log
Modelo seleccionado: LSTM (Clasificación Summary, *una línea -> clase*)
Modo: SIN ventanas deslizantes (seq_len=1).
Dataset: data/weather_classification_Rainy_Snowy_normalized.csv
Tiempo: None | Clases: 2
Features (17): ['Temperature_normalized', 'Humidity_normalized', 'Wind Speed_normalized', 'Precipitation (%)_normalized', 'Cloud Cover_cloudy', 'Cloud Cover_overcast', 'Cloud Cover_partly cloudy', 'Atmospheric Pressure_normalized', 'UV Index_normalized', 'Season_Autumn', 'Season_Spring', 'Season_Summer', 'Season_Winter', 'Visibility (km)_normalized', 'Location_coastal', 'Location_inland', 'Location_mountain']
Nota: excluimos 'Summary_*' de FEATURES para evitar fuga de información.
Salida: outputs/lstm_summary_line_cls (guardado class_index.json)
Inicio entrenamiento — clases=2 | muestras: train=4620, val=990, test=990
Epoch 001 | train_loss=0.6607 | train_acc=0.7461 | train_f1=0.7379 | val_loss=0.6237 | val_acc=0.8485 | val_f1=0.8484
Epoch 036 | train_loss=0.0764 | train_acc=0.9630 | train_f1=0.9630 | val_loss=0.0730 | val_acc=0.9596 | val_f1=0.9596
Epoch 037 | train_loss=0.0762 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0729 | val_acc=0.9606 | val_f1=0.9606
Epoch 038 | train_loss=0.0760 | train_acc=0.9630 | train_f1=0.9630 | val_loss=0.0730 | val_acc=0.9596 | val_f1=0.9596
Epoch 039 | train_loss=0.0758 | train_acc=0.9626 | train_f1=0.9625 | val_loss=0.0730 | val_acc=0.9596 | val_f1=0.9596
Epoch 040 | train_loss=0.0757 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0729 | val_acc=0.9596 | val_f1=0.9596
Epoch 041 | train_loss=0.0756 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0728 | val_acc=0.9596 | val_f1=0.9596
Epoch 042 | train_loss=0.0755 | train_acc=0.9623 | train_f1=0.9623 | val_loss=0.0726 | val_acc=0.9606 | val_f1=0.9606
Epoch 043 | train_loss=0.0754 | train_acc=0.9626 | train_f1=0.9625 | val_loss=0.0726 | val_acc=0.9606 | val_f1=0.9606
Epoch 044 | train_loss=0.0753 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0725 | val_acc=0.9606 | val_f1=0.9606
Epoch 045 | train_loss=0.0753 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0725 | val_acc=0.9606 | val_f1=0.9606
Epoch 046 | train_loss=0.0752 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0725 | val_acc=0.9606 | val_f1=0.9606
Epoch 047 | train_loss=0.0752 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0725 | val_acc=0.9606 | val_f1=0.9606
Epoch 048 | train_loss=0.0752 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0725 | val_acc=0.9606 | val_f1=0.9606
Epoch 049 | train_loss=0.0752 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0724 | val_acc=0.9606 | val_f1=0.9606
Epoch 050 | train_loss=0.0752 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0724 | val_acc=0.9606 | val_f1=0.9606
Epoch 051 | train_loss=0.0752 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0724 | val_acc=0.9606 | val_f1=0.9606
Epoch 052 | train_loss=0.0752 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0724 | val_acc=0.9606 | val_f1=0.9606
Epoch 053 | train_loss=0.0752 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0724 | val_acc=0.9606 | val_f1=0.9606
Epoch 054 | train_loss=0.0752 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0724 | val_acc=0.9606 | val_f1=0.9606
Epoch 055 | train_loss=0.0752 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0724 | val_acc=0.9606 | val_f1=0.9606
Epoch 056 | train_loss=0.0752 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0724 | val_acc=0.9606 | val_f1=0.9606
Epoch 057 | train_loss=0.0751 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0724 | val_acc=0.9596 | val_f1=0.9596
Epoch 058 | train_loss=0.0751 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0723 | val_acc=0.9596 | val_f1=0.9596
Epoch 059 | train_loss=0.0750 | train_acc=0.9626 | train_f1=0.9625 | val_loss=0.0724 | val_acc=0.9596 | val_f1=0.9596
Epoch 060 | train_loss=0.0750 | train_acc=0.9623 | train_f1=0.9623 | val_loss=0.0723 | val_acc=0.9606 | val_f1=0.9606
Epoch 061 | train_loss=0.0749 | train_acc=0.9623 | train_f1=0.9623 | val_loss=0.0722 | val_acc=0.9596 | val_f1=0.9596
Epoch 062 | train_loss=0.0748 | train_acc=0.9626 | train_f1=0.9625 | val_loss=0.0721 | val_acc=0.9596 | val_f1=0.9596
Epoch 063 | train_loss=0.0747 | train_acc=0.9623 | train_f1=0.9623 | val_loss=0.0720 | val_acc=0.9596 | val_f1=0.9596
Epoch 064 | train_loss=0.0746 | train_acc=0.9626 | train_f1=0.9625 | val_loss=0.0719 | val_acc=0.9596 | val_f1=0.9596
Epoch 065 | train_loss=0.0744 | train_acc=0.9626 | train_f1=0.9625 | val_loss=0.0718 | val_acc=0.9596 | val_f1=0.9596
Epoch 066 | train_loss=0.0743 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0715 | val_acc=0.9596 | val_f1=0.9596
Epoch 067 | train_loss=0.0741 | train_acc=0.9626 | train_f1=0.9625 | val_loss=0.0712 | val_acc=0.9586 | val_f1=0.9586
Epoch 068 | train_loss=0.0739 | train_acc=0.9626 | train_f1=0.9625 | val_loss=0.0710 | val_acc=0.9586 | val_f1=0.9586
Epoch 069 | train_loss=0.0737 | train_acc=0.9621 | train_f1=0.9621 | val_loss=0.0709 | val_acc=0.9596 | val_f1=0.9596
Epoch 070 | train_loss=0.0734 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0705 | val_acc=0.9586 | val_f1=0.9586
Epoch 071 | train_loss=0.0731 | train_acc=0.9632 | train_f1=0.9632 | val_loss=0.0705 | val_acc=0.9586 | val_f1=0.9586
Epoch 072 | train_loss=0.0729 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0703 | val_acc=0.9576 | val_f1=0.9575
Epoch 073 | train_loss=0.0726 | train_acc=0.9632 | train_f1=0.9632 | val_loss=0.0703 | val_acc=0.9576 | val_f1=0.9575
Epoch 074 | train_loss=0.0724 | train_acc=0.9628 | train_f1=0.9628 | val_loss=0.0704 | val_acc=0.9566 | val_f1=0.9565
Epoch 075 | train_loss=0.0719 | train_acc=0.9621 | train_f1=0.9621 | val_loss=0.0698 | val_acc=0.9586 | val_f1=0.9586
Epoch 076 | train_loss=0.0716 | train_acc=0.9639 | train_f1=0.9638 | val_loss=0.0693 | val_acc=0.9586 | val_f1=0.9585
Epoch 077 | train_loss=0.0713 | train_acc=0.9634 | train_f1=0.9634 | val_loss=0.0692 | val_acc=0.9576 | val_f1=0.9575
Epoch 078 | train_loss=0.0708 | train_acc=0.9641 | train_f1=0.9641 | val_loss=0.0695 | val_acc=0.9566 | val_f1=0.9565
Epoch 079 | train_loss=0.0703 | train_acc=0.9643 | train_f1=0.9643 | val_loss=0.0692 | val_acc=0.9566 | val_f1=0.9565
Epoch 080 | train_loss=0.0700 | train_acc=0.9645 | train_f1=0.9645 | val_loss=0.0689 | val_acc=0.9556 | val_f1=0.9555
Epoch 081 | train_loss=0.0696 | train_acc=0.9647 | train_f1=0.9647 | val_loss=0.0688 | val_acc=0.9566 | val_f1=0.9565
Epoch 082 | train_loss=0.0691 | train_acc=0.9649 | train_f1=0.9649 | val_loss=0.0681 | val_acc=0.9566 | val_f1=0.9565
Epoch 083 | train_loss=0.0687 | train_acc=0.9656 | train_f1=0.9656 | val_loss=0.0683 | val_acc=0.9566 | val_f1=0.9565
Epoch 084 | train_loss=0.0682 | train_acc=0.9647 | train_f1=0.9647 | val_loss=0.0678 | val_acc=0.9566 | val_f1=0.9565
Epoch 085 | train_loss=0.0676 | train_acc=0.9643 | train_f1=0.9643 | val_loss=0.0673 | val_acc=0.9556 | val_f1=0.9555
Epoch 086 | train_loss=0.0672 | train_acc=0.9654 | train_f1=0.9654 | val_loss=0.0669 | val_acc=0.9576 | val_f1=0.9575
Epoch 087 | train_loss=0.0666 | train_acc=0.9665 | train_f1=0.9664 | val_loss=0.0675 | val_acc=0.9566 | val_f1=0.9565
Epoch 088 | train_loss=0.0664 | train_acc=0.9660 | train_f1=0.9660 | val_loss=0.0680 | val_acc=0.9556 | val_f1=0.9555
Epoch 089 | train_loss=0.0658 | train_acc=0.9669 | train_f1=0.9669 | val_loss=0.0669 | val_acc=0.9545 | val_f1=0.9545
Epoch 090 | train_loss=0.0654 | train_acc=0.9669 | train_f1=0.9669 | val_loss=0.0670 | val_acc=0.9556 | val_f1=0.9555
Epoch 091 | train_loss=0.0648 | train_acc=0.9662 | train_f1=0.9662 | val_loss=0.0667 | val_acc=0.9566 | val_f1=0.9565
Epoch 092 | train_loss=0.0645 | train_acc=0.9671 | train_f1=0.9671 | val_loss=0.0674 | val_acc=0.9545 | val_f1=0.9545
Epoch 093 | train_loss=0.0640 | train_acc=0.9667 | train_f1=0.9667 | val_loss=0.0664 | val_acc=0.9566 | val_f1=0.9565
Epoch 094 | train_loss=0.0632 | train_acc=0.9693 | train_f1=0.9693 | val_loss=0.0666 | val_acc=0.9596 | val_f1=0.9595
Epoch 095 | train_loss=0.0629 | train_acc=0.9699 | train_f1=0.9699 | val_loss=0.0662 | val_acc=0.9626 | val_f1=0.9626
Epoch 096 | train_loss=0.0623 | train_acc=0.9703 | train_f1=0.9703 | val_loss=0.0667 | val_acc=0.9636 | val_f1=0.9636
Epoch 097 | train_loss=0.0620 | train_acc=0.9701 | train_f1=0.9701 | val_loss=0.0663 | val_acc=0.9626 | val_f1=0.9626
Epoch 098 | train_loss=0.0616 | train_acc=0.9708 | train_f1=0.9708 | val_loss=0.0671 | val_acc=0.9616 | val_f1=0.9616
Epoch 099 | train_loss=0.0609 | train_acc=0.9719 | train_f1=0.9718 | val_loss=0.0668 | val_acc=0.9626 | val_f1=0.9626
Epoch 100 | train_loss=0.0602 | train_acc=0.9725 | train_f1=0.9725 | val_loss=0.0665 | val_acc=0.9636 | val_f1=0.9636
Epoch 101 | train_loss=0.0603 | train_acc=0.9723 | train_f1=0.9723 | val_loss=0.0661 | val_acc=0.9636 | val_f1=0.9636
Epoch 102 | train_loss=0.0596 | train_acc=0.9714 | train_f1=0.9714 | val_loss=0.0665 | val_acc=0.9616 | val_f1=0.9616
Epoch 103 | train_loss=0.0590 | train_acc=0.9725 | train_f1=0.9725 | val_loss=0.0670 | val_acc=0.9596 | val_f1=0.9595
Epoch 104 | train_loss=0.0589 | train_acc=0.9721 | train_f1=0.9721 | val_loss=0.0673 | val_acc=0.9626 | val_f1=0.9626
Epoch 105 | train_loss=0.0585 | train_acc=0.9725 | train_f1=0.9725 | val_loss=0.0660 | val_acc=0.9616 | val_f1=0.9615
Epoch 106 | train_loss=0.0578 | train_acc=0.9725 | train_f1=0.9725 | val_loss=0.0670 | val_acc=0.9606 | val_f1=0.9606
Epoch 107 | train_loss=0.0577 | train_acc=0.9729 | train_f1=0.9729 | val_loss=0.0674 | val_acc=0.9606 | val_f1=0.9606
Epoch 108 | train_loss=0.0573 | train_acc=0.9719 | train_f1=0.9719 | val_loss=0.0674 | val_acc=0.9596 | val_f1=0.9595
Epoch 109 | train_loss=0.0570 | train_acc=0.9725 | train_f1=0.9725 | val_loss=0.0676 | val_acc=0.9596 | val_f1=0.9595
Epoch 110 | train_loss=0.0568 | train_acc=0.9729 | train_f1=0.9729 | val_loss=0.0675 | val_acc=0.9586 | val_f1=0.9585
Epoch 111 | train_loss=0.0567 | train_acc=0.9729 | train_f1=0.9729 | val_loss=0.0680 | val_acc=0.9596 | val_f1=0.9595
Epoch 112 | train_loss=0.0564 | train_acc=0.9734 | train_f1=0.9734 | val_loss=0.0677 | val_acc=0.9586 | val_f1=0.9585
Epoch 113 | train_loss=0.0562 | train_acc=0.9736 | train_f1=0.9736 | val_loss=0.0676 | val_acc=0.9596 | val_f1=0.9595
Epoch 114 | train_loss=0.0561 | train_acc=0.9736 | train_f1=0.9736 | val_loss=0.0676 | val_acc=0.9596 | val_f1=0.9595
Epoch 115 | train_loss=0.0558 | train_acc=0.9732 | train_f1=0.9732 | val_loss=0.0678 | val_acc=0.9586 | val_f1=0.9585
Epoch 116 | train_loss=0.0557 | train_acc=0.9740 | train_f1=0.9740 | val_loss=0.0679 | val_acc=0.9586 | val_f1=0.9585
Epoch 117 | train_loss=0.0555 | train_acc=0.9738 | train_f1=0.9738 | val_loss=0.0679 | val_acc=0.9596 | val_f1=0.9595
Epoch 118 | train_loss=0.0554 | train_acc=0.9734 | train_f1=0.9734 | val_loss=0.0681 | val_acc=0.9596 | val_f1=0.9595
Epoch 119 | train_loss=0.0552 | train_acc=0.9738 | train_f1=0.9738 | val_loss=0.0679 | val_acc=0.9596 | val_f1=0.9595
Epoch 120 | train_loss=0.0552 | train_acc=0.9738 | train_f1=0.9738 | val_loss=0.0678 | val_acc=0.9596 | val_f1=0.9595
Epoch 121 | train_loss=0.0550 | train_acc=0.9736 | train_f1=0.9736 | val_loss=0.0682 | val_acc=0.9586 | val_f1=0.9585
Epoch 122 | train_loss=0.0549 | train_acc=0.9745 | train_f1=0.9745 | val_loss=0.0682 | val_acc=0.9586 | val_f1=0.9585
Epoch 123 | train_loss=0.0547 | train_acc=0.9749 | train_f1=0.9749 | val_loss=0.0681 | val_acc=0.9586 | val_f1=0.9585
Epoch 124 | train_loss=0.0546 | train_acc=0.9736 | train_f1=0.9736 | val_loss=0.0685 | val_acc=0.9586 | val_f1=0.9585
Epoch 125 | train_loss=0.0545 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0685 | val_acc=0.9586 | val_f1=0.9585
Epoch 126 | train_loss=0.0544 | train_acc=0.9742 | train_f1=0.9742 | val_loss=0.0688 | val_acc=0.9586 | val_f1=0.9585
Epoch 127 | train_loss=0.0543 | train_acc=0.9742 | train_f1=0.9742 | val_loss=0.0687 | val_acc=0.9586 | val_f1=0.9585
Epoch 128 | train_loss=0.0542 | train_acc=0.9749 | train_f1=0.9749 | val_loss=0.0689 | val_acc=0.9586 | val_f1=0.9585
Epoch 129 | train_loss=0.0541 | train_acc=0.9749 | train_f1=0.9749 | val_loss=0.0690 | val_acc=0.9586 | val_f1=0.9585
Epoch 130 | train_loss=0.0540 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0687 | val_acc=0.9586 | val_f1=0.9585
Epoch 131 | train_loss=0.0539 | train_acc=0.9751 | train_f1=0.9751 | val_loss=0.0684 | val_acc=0.9586 | val_f1=0.9585
Epoch 132 | train_loss=0.0539 | train_acc=0.9742 | train_f1=0.9742 | val_loss=0.0685 | val_acc=0.9586 | val_f1=0.9585
Epoch 133 | train_loss=0.0538 | train_acc=0.9745 | train_f1=0.9744 | val_loss=0.0685 | val_acc=0.9586 | val_f1=0.9585
Epoch 134 | train_loss=0.0537 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0685 | val_acc=0.9586 | val_f1=0.9585
Epoch 135 | train_loss=0.0537 | train_acc=0.9745 | train_f1=0.9745 | val_loss=0.0684 | val_acc=0.9586 | val_f1=0.9585
Epoch 136 | train_loss=0.0536 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0686 | val_acc=0.9586 | val_f1=0.9585
Epoch 137 | train_loss=0.0536 | train_acc=0.9749 | train_f1=0.9749 | val_loss=0.0686 | val_acc=0.9586 | val_f1=0.9585
Epoch 138 | train_loss=0.0535 | train_acc=0.9751 | train_f1=0.9751 | val_loss=0.0685 | val_acc=0.9596 | val_f1=0.9595
Epoch 139 | train_loss=0.0535 | train_acc=0.9751 | train_f1=0.9751 | val_loss=0.0686 | val_acc=0.9586 | val_f1=0.9585
Epoch 140 | train_loss=0.0534 | train_acc=0.9749 | train_f1=0.9749 | val_loss=0.0686 | val_acc=0.9586 | val_f1=0.9585
Epoch 141 | train_loss=0.0534 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0687 | val_acc=0.9586 | val_f1=0.9585
Epoch 142 | train_loss=0.0534 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0687 | val_acc=0.9586 | val_f1=0.9585
Epoch 143 | train_loss=0.0534 | train_acc=0.9749 | train_f1=0.9749 | val_loss=0.0687 | val_acc=0.9586 | val_f1=0.9585
Epoch 144 | train_loss=0.0533 | train_acc=0.9749 | train_f1=0.9749 | val_loss=0.0688 | val_acc=0.9586 | val_f1=0.9585
Epoch 145 | train_loss=0.0533 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0687 | val_acc=0.9586 | val_f1=0.9585
Epoch 146 | train_loss=0.0533 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0687 | val_acc=0.9586 | val_f1=0.9585
Epoch 147 | train_loss=0.0533 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0687 | val_acc=0.9586 | val_f1=0.9585
Epoch 148 | train_loss=0.0533 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0687 | val_acc=0.9586 | val_f1=0.9585
Epoch 149 | train_loss=0.0533 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0688 | val_acc=0.9586 | val_f1=0.9585
Epoch 150 | train_loss=0.0533 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0688 | val_acc=0.9586 | val_f1=0.9585
Epoch 151 | train_loss=0.0533 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0688 | val_acc=0.9586 | val_f1=0.9585
Epoch 152 | train_loss=0.0533 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0688 | val_acc=0.9586 | val_f1=0.9585
Epoch 153 | train_loss=0.0533 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0688 | val_acc=0.9586 | val_f1=0.9585
Epoch 154 | train_loss=0.0533 | train_acc=0.9747 | train_f1=0.9747 | val_loss=0.0688 | val_acc=0.9586 | val_f1=0.9585
Epoch 155 | train_loss=0.0533 | train_acc=0.9745 | train_f1=0.9745 | val_loss=0.0688 | val_acc=0.9586 | val_f1=0.9585
[EarlyStopping] Sin mejora en 50 épocas. Mejor epoch=105 (val_loss=0.0660).
Test: loss=0.08379 | acc=0.9455 | f1_macro=0.9453
[CONFUSION] Guardada en: outputs/lstm_summary_line_cls\plots\confusion_matrix_raw_from_train.png
[CKPT] Guardado en: outputs/lstm_summary_line_cls\checkpoints\lstm_line_cls_20250831-223853.pt | [TorchScript] outputs/lstm_summary_line_cls\checkpoints\lstm_line_cls_20250831-223853.ts
[PLOTS] Artefactos guardados en: outputs/lstm_summary_line_cls\plots
Listo.
